Material;Material Group;Billing doc. date;Billing doc. Month/Year;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty /KG;Bulk Ex Work Price /KG;Bulk Ex Works Value BRL;Net value Price BRL /KG;Net value BRL;Invoice Price BRL /KG;Mtl. Inv. Value BRL;Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ2\30A;LZ2;05/24/2019;05/01/2019;05/27/2019;05/27/2019;05/24/2019;05/24/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3442063;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0;68,21;1364,10;71,08;1421,52;97,70;1953,98;64,8705;9,513;74,3835;0;0,25419;BRL;1;P003;;10;14
LZ2\30A;LZ2;05/31/2019;05/01/2019;06/03/2019;06/03/2019;05/31/2019;05/31/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3446609;ZOR;P105;PREMIER;N45;STOCK ITEM;20,0;92,97;1859,38;96,24;1924,74;132,28;2645,68;64,8705;9,513;74,3835;0;0,25419;BRL;1;P003;;10;14
LZ2\30A;LZ2;06/03/2019;06/01/2019;04/09/2019;06/04/2019;06/03/2019;06/03/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3349614;ZOR;P105;PREMIER;N30;STOCK ITEM;80,0;99,31;7944,51;102,20;8176,38;140,49;11239,00;65,211;9,632;74,843;0;0,24874;BRL;1;P003;;10;14
LZ2\30A;LZ2;06/12/2019;06/01/2019;06/12/2019;06/13/2019;06/11/2019;06/12/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3453956;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0;79,43;1588,50;82,43;1648,61;113,31;2266,13;65,211;9,632;74,843;0;0,24874;BRL;1;P003;;10;14
LZ2\30A;LZ2;07/02/2019;07/01/2019;07/03/2019;07/03/2019;07/02/2019;07/02/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3467501;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0;92,17;1843,48;95,41;1908,27;131,15;2623,05;72,637;9,113;81,75;0;0,25529;BRL;1;P003;;10;14
LZ2\30A;LZ2;07/03/2019;07/01/2019;07/04/2019;07/04/2019;07/03/2019;07/03/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3468221;ZOR;P105;FIRST DI;N30;STOCK ITEM;40,0;62,50;2499,87;65,18;2607,39;75,14;3005,64;72,637;9,113;81,75;0;0,25529;BRL;1;P003;;10;14
LZ2\30A;LZ2;08/05/2019;08/01/2019;08/06/2019;08/06/2019;08/05/2019;08/05/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3477235;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0;88,62;1772,41;91,76;1835,22;126,13;2522,64;72,806;9,006;81,812;0;0,26319;BRL;1;P003;;10;14
LZ2\30A;LZ2;08/08/2019;08/01/2019;08/09/2019;08/09/2019;08/08/2019;08/08/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3425979;ZOR;P105;PREMIER;N30;STOCK ITEM;80,0;100,42;8033,79;103,35;8268,25;142,07;11365,29;72,806;9,006;81,812;0;0,26319;BRL;1;P003;;10;14
LZ2\30A;LZ2;08/08/2019;08/01/2019;08/09/2019;08/09/2019;08/08/2019;08/08/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3482132;ZOR;P105;FIRST DI;N28;STOCK ITEM;20,0;69,74;1394,76;72,53;1450,52;99,69;1993,84;72,806;9,006;81,812;0;0,26319;BRL;1;P003;;10;14
LZ2\30A;LZ2;08/12/2019;08/01/2019;08/13/2019;08/13/2019;08/12/2019;08/12/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3483012;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0;88,62;1772,41;91,76;1835,22;126,13;2522,64;72,806;9,006;81,812;0;0,26319;BRL;1;P003;;10;14
LZ2\30A;LZ2;08/21/2019;08/01/2019;08/22/2019;08/22/2019;08/21/2019;08/21/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3484527;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0;68,06;1361,12;70,45;1408,94;96,83;1936,69;72,806;9,006;81,812;0;0,26319;BRL;1;P003;;10;14
LZ2\30A;LZ2;09/12/2019;09/01/2019;09/13/2019;09/13/2019;09/12/2019;09/12/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3494220;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0;56,68;1133,63;59,52;1190,49;81,82;1636,41;71,722;9,9045;81,6265;0;0,25108;BRL;1;P003;;10;14
LZ2\30A;LZ2;09/20/2019;09/01/2019;09/23/2019;09/23/2019;09/20/2019;09/20/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3497357;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0;94,27;1885,30;97,61;1952,11;134,17;2683,31;71,722;9,9045;81,6265;0;0,25108;BRL;1;P003;;10;14
LZ2\30A;LZ2;10/03/2019;10/01/2019;10/04/2019;10/04/2019;10/03/2019;10/03/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3501739;ZOR;P105;BRONZE;N28;STOCK ITEM;20,0;72,70;1454,09;75,61;1512,21;103,93;2078,65;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;;10;14
LZ2\30A;LZ2;10/09/2019;10/01/2019;10/10/2019;10/10/2019;10/09/2019;10/09/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3502919;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0;95,75;1915,09;99,16;1983,25;136,31;2726,12;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;;10;14
LZ2\30A;LZ2;10/16/2019;10/01/2019;10/17/2019;10/17/2019;10/16/2019;10/16/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3506430;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0;69,02;1380,41;71,47;1429,30;98,23;1964,67;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;;10;14
LZ2\30A;LZ2;10/22/2019;10/01/2019;10/22/2019;10/23/2019;10/22/2019;10/22/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3509251;ZOR;P105;FIRST DI;N30;STOCK ITEM;40,0;66,96;2678,46;69,84;2793,66;80,51;3220,36;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;;10;14
LZ2\30A;LZ2;10/30/2019;10/01/2019;10/28/2019;10/31/2019;10/30/2019;10/30/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/RJ;Rio de Janeiro;3510285;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0;108,09;2161,74;111,67;2233,48;128,73;2574,61;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;;10;14
LZ2\30A;LZ2;11/01/2019;11/01/2019;11/11/2019;11/04/2019;11/01/2019;11/01/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3495780;ZOR;P105;PLATINUM;N30;STOCK ITEM;120,0;100,90;12108,59;103,85;12461,98;142,75;17129,87;78,893;9,547;88,44;0;0,24509;BRL;1;P003;;10;14
LZ2\30A;LZ2;11/04/2019;11/01/2019;11/05/2019;11/05/2019;11/04/2019;11/04/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3512246;ZOR;P105;PLATINUM;N45;STOCK ITEM;40,0;94,95;3798,13;98,33;3933,33;135,17;5406,64;78,893;9,547;88,44;0;0,24509;BRL;1;P003;;10;14
LZ2\30A;LZ2;12/06/2019;12/01/2019;12/09/2019;12/09/2019;12/06/2019;12/06/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3526663;ZOR;P105;PLATINUM;N45;STOCK ITEM;60,0;96,54;5792,40;99,98;5998,58;137,42;8245,48;76,723;9,9915;86,7145;0;0,24344;BRL;1;P003;;10;14
LZ2\30A;LZ2;01/07/2020;01/01/2020;01/03/2020;01/08/2020;01/07/2020;01/07/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3526672;ZOR;P105;PLATINUM;N45;STOCK ITEM;80,0;95,48;7638,26;98,88;7910,16;135,91;10873,07;79,451;9,699;89,15;0;0,24237;BRL;1;P003;;10;14
LZ2\30A;LZ2;01/07/2020;01/01/2020;01/08/2020;01/08/2020;01/07/2020;01/07/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3534203;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0;95,48;1909,56;98,88;1977,54;135,91;2718,27;79,451;9,699;89,15;0;0,24237;BRL;1;P003;;10;14
LZ2\30A;LZ2;01/07/2020;01/01/2020;01/10/2020;01/08/2020;01/07/2020;01/07/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3495785;ZOR;P105;PLATINUM;N30;STOCK ITEM;120,0;102,20;12263,77;105,18;12621,69;144,58;17349,40;79,451;9,699;89,15;0;0,24237;BRL;1;P003;;10;14
LZ2\30A;LZ2;01/09/2020;01/01/2020;01/08/2020;01/10/2020;01/09/2020;01/09/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3536628;ZOR;P105;BRONZE;N45;STOCK ITEM;20,0;67,66;1353,24;70,06;1401,17;96,30;1926,01;79,451;9,699;89,15;0;0,24237;BRL;1;P003;;10;14
LZ2\30A;LZ2;02/03/2020;02/01/2020;02/04/2020;02/04/2020;02/03/2020;02/03/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3514252;ZOR;P105;PLATINUM;N30;STOCK ITEM;60,0;107,59;6455,47;110,73;6643,87;152,21;9132,47;79,209;10,0295;89,2385;0;0,2426;BRL;1;P003;;10;14
LZ2\30A;LZ2;02/20/2020;02/01/2020;02/21/2020;02/21/2020;02/20/2020;02/20/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3552790;ZOR;P105;PLATINUM;N30;STOCK ITEM;40,0;110,19;4407,71;113,41;4536,34;155,89;6235,52;79,209;10,0295;89,2385;0;0,2426;BRL;1;P003;;10;14
LZ2\30A;LZ2;03/02/2020;03/01/2020;03/03/2020;03/03/2020;03/02/2020;03/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3541496;ZOR;P105;GOLD;N30;STOCK ITEM;20,0;57,99;1159,71;60,85;1216,90;70,14;1402,77;88,179;10,4565;98,6355;0;0,23228;BRL;1;P003;;10;14
LZ2\30A;LZ2;03/02/2020;03/01/2020;03/03/2020;03/03/2020;03/02/2020;03/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3555905;ZOR;P105;GOLD;N30;STOCK ITEM;20,0;72,91;1458,10;76,04;1520,81;87,66;1753,10;88,179;10,4565;98,6355;0;0,23228;BRL;1;P003;;10;14
LZ2\30A;LZ2;03/09/2020;03/01/2020;03/10/2020;03/10/2020;03/09/2020;03/09/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3559088;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0;72,22;1444,33;74,42;1488,45;102,30;2045,98;88,179;10,4565;98,6355;0;0,23228;BRL;1;P003;;10;14
LZ2\30A;LZ2;04/16/2020;04/01/2020;04/17/2020;04/17/2020;04/16/2020;04/16/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3543337;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0;132,50;13249,91;136,37;13636,61;187,44;18744,47;94,7825;11,999;106,7815;0;0,21151;BRL;1;P003;;10;14
LZ2\30A;LZ2;04/29/2020;04/01/2020;05/01/2020;05/01/2020;04/29/2020;04/29/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3567655;ZOR;P105;PLATINUM;60E4;STOCK ITEM;20,0;112,74;2254,75;116,76;2335,26;160,50;3209,98;94,7825;11,999;106,7815;0;0,21151;BRL;1;P003;;10;14
LZ2\30A;LZ2;06/04/2020;06/01/2020;06/05/2020;06/05/2020;06/04/2020;06/04/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3571261;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0;127,30;12729,84;131,01;13101,37;180,09;18008,74;113,6665;13,1875;126,854;0;0,17974;BRL;1;P003;;10;14
LZ2\30A;LZ2;06/30/2020;06/01/2020;07/01/2020;07/01/2020;06/30/2020;06/30/2020;CA;Performance Coatings;1G;Digital Business Dev;G2;Digi Prntg Ctgs;3824.99.89;BR/SC;Santa Catarina;3595935;ZOR;P105;BRONZE;CIA;STOCK ITEM;20,0;118,63;2372,58;120,76;2415,19;139,20;2784,08;113,6665;13,1875;126,854;0;0,17974;BRL;1;P003;;10;14
LZ2\30A;LZ2;07/02/2020;07/01/2020;07/03/2020;07/03/2020;07/02/2020;07/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3571890;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0;135,20;13520,04;139,15;13914,63;191,27;19126,64;107,157;12,7365;119,8935;0;0,18382;BRL;1;P003;;10;14
LZ2\30A;LZ2;07/28/2020;07/01/2020;07/29/2020;07/29/2020;07/28/2020;07/28/2020;CA;Performance Coatings;C9;Textiles;G5;Custom Textil Frmla;3824.99.89;BR/SP;São Paulo;3605795;ZOR;P105;BRONZE;N30;STOCK ITEM;200,0;68,49;13697,18;71,81;14362,81;98,71;19742,68;107,157;12,7365;119,8935;0;0,18382;BRL;1;P003;;10;14
LZ2\30A;LZ2;08/26/2020;08/01/2020;08/27/2020;08/27/2020;08/26/2020;08/26/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3615847;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0;105,96;2119,22;110,15;2202,91;126,97;2539,38;110,1875;12,277;122,4645;0;0,19058;BRL;1;P003;;10;14
LZ2\30A;LZ2;09/01/2020;09/01/2020;09/02/2020;09/02/2020;09/01/2020;09/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3616672;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0;90,58;1811,68;93,80;1876,04;128,94;2578,76;88,0465;13,1295;101,176;0;0,18773;BRL;1;P003;;10;14
LZ2\30A;LZ2;09/04/2020;09/01/2020;09/08/2020;09/08/2020;09/04/2020;09/04/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3619289;ZOR;P105;PREMIER;60E4;STOCK ITEM;20,0;122,00;2440,01;126,43;2528,54;173,78;3475,66;88,0465;13,1295;101,176;0;0,18773;BRL;1;P003;;10;14
LZ2\30A;LZ2;10/01/2020;10/01/2020;10/02/2020;10/02/2020;10/01/2020;10/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3591782;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0;142,15;14214,80;146,30;14629,66;201,10;20109,50;90,5195;13,1295;103,649;0;0,18151;BRL;1;P003;;10;14
LZ2\30A;LZ2;10/27/2020;10/01/2020;10/28/2020;10/28/2020;10/27/2020;10/27/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SC;Santa Catarina;3639102;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0;101,63;2032,56;104,86;2097,25;120,88;2417,58;90,5195;13,1295;103,649;0;0,18151;BRL;1;P003;;10;14
LZ2\30A;LZ2;11/12/2020;11/01/2020;11/16/2020;11/13/2020;11/12/2020;11/12/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3606762;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0;136,13;13612,79;140,10;14010,10;192,58;19257,86;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;;10;14
LZ2\30A;LZ2;11/16/2020;11/01/2020;11/17/2020;11/17/2020;11/16/2020;11/16/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3646738;ZOR;P105;BRONZE;N28;STOCK ITEM;20,0;96,71;1934,12;99,83;1996,68;137,23;2744,58;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;;10;14
LZ2\30A;LZ2;11/20/2020;11/01/2020;11/23/2020;11/23/2020;11/19/2020;11/20/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3649072;ZOR;P105;PLATINUM;60E4;STOCK ITEM;20,0;133,41;2668,22;138,11;2762,26;189,85;3796,93;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;;10;14
LZ2\30A;LZ2;11/30/2020;11/01/2020;12/01/2020;12/01/2020;11/30/2020;11/30/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3652749;ZOR;P105;PLATINUM;60E4;STOCK ITEM;20,0;133,41;2668,21;138,11;2762,25;189,85;3796,92;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;;10;14
LZ2\30A;LZ2;12/08/2020;12/01/2020;12/09/2020;12/09/2020;12/08/2020;12/08/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3656130;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0;128,56;12856,49;132,32;13231,71;181,88;18187,92;108,2065;12,805;121,0115;0;0,18228;BRL;1;P003;;10;14
LZ2\30A;LZ2;12/16/2020;12/01/2020;12/17/2020;12/17/2020;12/16/2020;12/16/2020;CA;Performance Coatings;C9;Textiles;G5;Custom Textil Frmla;3824.99.89;BR/SP;São Paulo;3659190;ZOR;P105;BRONZE;N30;STOCK ITEM;200,0;67,27;13454,23;69,95;13990,30;96,15;19230,66;108,2065;12,805;121,0115;0;0,18228;BRL;1;P003;;10;14
LZ2\30A;LZ2;12/18/2020;12/01/2020;12/21/2020;12/21/2020;12/18/2020;12/18/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3656128;ZOR;P105;GOLD;N30;STOCK ITEM;20,0;82,73;1654,57;85,55;1710,99;98,62;1972,32;108,2065;12,805;121,0115;0;0,18228;BRL;1;P003;;10;14
LZ3\260;LZ3;01/08/2018;01/01/2018;01/15/2018;01/09/2018;01/08/2018;01/08/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3080838;ZOR;P105;FIRST DI;N45;STOCK ITEM;764,0;10,98;8391,24;12,05;9205,32;16,56;12653,37;5,98691;2,6;8,58691;0;0,30234;BRL;1;P024;;10;14
LZ3\260;LZ3;01/22/2018;01/01/2018;02/02/2018;01/23/2018;01/22/2018;01/22/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3093364;ZOR;P105;FIRST DI;N45;STOCK ITEM;382,0;10,87;4154,02;11,93;4557,03;16,40;6263,96;5,98691;2,6;8,58691;0;0,30234;BRL;1;P024;;10;14
LZ3\260;LZ3;02/08/2018;02/01/2018;02/09/2018;02/09/2018;02/08/2018;02/08/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3095914;ZOR;P105;FIRST DI;N45;STOCK ITEM;382,0;11,00;4203,11;12,07;4610,88;16,59;6337,99;5,96644;2,6;8,56644;0;0,31729;BRL;1;P024;;10;14
LZ3\260;LZ3;02/09/2018;02/01/2018;02/15/2018;02/15/2018;02/09/2018;02/09/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3111128;ZOR;P105;FIRST DI;N30;STOCK ITEM;191,0;11,83;2260,36;12,82;2448,44;17,62;3365,55;5,96644;2,6;8,56644;0;0,31729;BRL;1;P024;;10;14
LZ3\260;LZ3;02/09/2018;02/01/2018;02/15/2018;02/15/2018;02/09/2018;02/09/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3111698;ZOR;P105;PREMIER;N60;STOCK ITEM;191,0;12,96;2474,91;14,22;2716,19;19,55;3733,59;5,96644;2,6;8,56644;0;0,31729;BRL;1;P024;;10;14
LZ3\260;LZ3;02/21/2018;02/01/2018;02/21/2018;02/21/2018;02/21/2018;02/21/2018;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3824.99.89;BR/SP;São Paulo;3119608;ZOR;P105;FIRST DI;N30;STOCK ITEM;382,0;13,14;5017,91;13,88;5300,46;19,07;7285,85;5,96644;2,6;8,56644;0;0,31729;BRL;1;P024;;10;14
LZ3\260;LZ3;02/23/2018;02/01/2018;02/26/2018;02/26/2018;02/23/2018;02/23/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3119633;ZOR;P105;PREMIER;N60;STOCK ITEM;191,0;12,92;2467,81;14,18;2708,41;19,49;3722,90;5,96644;2,6;8,56644;0;0,31729;BRL;1;P024;;10;14
LZ3\260;LZ3;03/01/2018;03/01/2018;03/02/2018;03/02/2018;03/01/2018;03/01/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3124904;ZOR;P105;FIRST DI;N28;STOCK ITEM;382,0;9,75;3723,55;11,07;4229,54;15,22;5813,81;6,11634;2,6;8,71634;0;0,30789;BRL;1;P024;;10;14
LZ3\260;LZ3;03/13/2018;03/01/2018;03/12/2018;03/12/2018;03/09/2018;03/13/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3132554;ZOR;P105;VALUE CG;N30;STOCK ITEM;191,0;14,62;2792,29;15,08;2880,90;20,73;3960,00;6,11634;2,6;8,71634;0;0,30789;BRL;1;P024;;10;14
LZ3\260;LZ3;03/22/2018;03/01/2018;03/19/2018;03/26/2018;03/22/2018;03/22/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3128114;ZOR;P105;FIRST DI;N45;STOCK ITEM;764,0;11,16;8523,83;12,24;9350,78;16,82;12853,31;6,11634;2,6;8,71634;0;0,30789;BRL;1;P024;;10;14
LZ3\260;LZ3;04/02/2018;04/01/2018;04/03/2018;04/03/2018;04/02/2018;04/02/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3148957;ZOR;P105;FIRST DI;CIA;STOCK ITEM;191,0;10,93;2088,43;11,69;2233,55;16,07;3070,17;6,20639;2,6;8,80639;0;0,30211;BRL;1;P024;;10;14
LZ3\260;LZ3;04/04/2018;04/01/2018;04/04/2018;04/04/2018;04/04/2018;04/04/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3150845;ZRCI;P105;FIRST DI;N30;STOCK ITEM;191,0;14,62;2792,29;15,08;2880,90;20,73;3960,00;6,20639;2,6;8,80639;0;0,30211;BRL;1;P024;;10;14
LZ3\260;LZ3;04/13/2018;04/01/2018;04/13/2018;04/13/2018;04/13/2018;04/13/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3157666;ZOR;P105;FIRST DI;CIA;STOCK ITEM;191,0;14,27;2725,57;14,82;2830,63;20,37;3890,90;6,20639;2,6;8,80639;0;0,30211;BRL;1;P024;;10;14
LZ3\260;LZ3;04/13/2018;04/01/2018;04/16/2018;04/16/2018;04/13/2018;04/13/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3158753;ZOR;P105;FIRST DI;N30;STOCK ITEM;191,0;11,96;2284,36;13,00;2482,25;17,86;3412,02;6,20639;2,6;8,80639;0;0,30211;BRL;1;P024;;10;14
LZ3\260;LZ3;04/18/2018;04/01/2018;04/19/2018;04/19/2018;04/18/2018;04/18/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3161111;ZOR;P105;FIRST DI;N28;STOCK ITEM;382,0;9,75;3723,55;11,07;4229,54;15,22;5813,81;6,20639;2,6;8,80639;0;0,30211;BRL;1;P024;;10;14
LZ3\260;LZ3;04/20/2018;04/01/2018;04/09/2018;04/23/2018;04/20/2018;04/20/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3147592;ZOR;P105;FIRST DI;N45;STOCK ITEM;382,0;11,51;4398,61;12,63;4825,38;17,36;6632,82;6,20639;2,6;8,80639;0;0,30211;BRL;1;P024;;10;14
LZ3\260;LZ3;05/21/2018;05/01/2018;06/04/2018;05/22/2018;05/21/2018;05/21/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3824.99.89;BR/SP;São Paulo;3179698;ZOR;P105;FIRST DI;N45;STOCK ITEM;382,0;12,71;4855,05;13,94;5326,11;19,17;7321,11;6,29534;2,6;8,89534;0;0,28827;BRL;1;P024;;10;14
