Material;Material Group;Billing doc. date;Billing doc. date;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty;Bulk Ex Work Price;Bulk Ex Works Value;Net value Price;Net value;Invoice Price;Mtl. Inv. Value (S3);Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ85\SOH6B;LZ85;01/09/2020;01/01/2020;01/10/2020;01/10/2020;01/09/2020;01/09/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3530137;ZOR;P105;BRONZE;N30;STOCK ITEM;60,0 KG;75,7 BRL / KG;4.541,42 BRL;78,71 BRL;4.722,37 BRL;108,19 BRL;6.491,23 BRL;47,1715;3,437;50,6085;0;0,24287;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;01/14/2020;01/01/2020;01/15/2020;01/15/2020;01/14/2020;01/14/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3538008;ZOR;P105;FIRST DI;N30;STOCK ITEM;40,0 KG;45,0 BRL / KG;1.801,22 BRL;47,50 BRL;1.900,16 BRL;65,30 BRL;2.611,92 BRL;47,1715;3,437;50,6085;0;0,24287;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;01/23/2020;01/01/2020;01/23/2020;01/24/2020;01/23/2020;01/23/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3541964;ZOR;P105;BRONZE;N30;STOCK ITEM;60,0 KG;69,3 BRL / KG;4.158,67 BRL;72,26 BRL;4.335,44 BRL;99,32 BRL;5.959,37 BRL;47,1715;3,437;50,6085;0;0,24287;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;01/23/2020;01/01/2020;01/24/2020;01/24/2020;01/23/2020;01/23/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3542343;ZOR;P105;BRONZE;N30;STOCK ITEM;60,0 KG;45,7 BRL / KG;2.739,79 BRL;48,17 BRL;2.890,31 BRL;66,22 BRL;3.972,93 BRL;47,1715;3,437;50,6085;0;0,24287;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;01/31/2020;01/01/2020;02/03/2020;02/03/2020;01/31/2020;01/31/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3543618;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;160,0 KG;63,2 BRL / KG;10.106,52 BRL;66,63 BRL;10.661,23 BRL;91,59 BRL;14.654,61 BRL;47,1715;3,437;50,6085;0;0,24287;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;01/31/2020;01/01/2020;02/04/2020;02/04/2020;01/31/2020;01/31/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3523265;ZOR;P105;FIRST DI;N30;STOCK ITEM;120,0 KG;79,1 BRL / KG;9.496,11 BRL;82,29 BRL;9.874,47 BRL;94,86 BRL;11.382,67 BRL;47,1715;3,437;50,6085;0;0,24287;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;02/06/2020;02/01/2020;02/07/2020;02/07/2020;02/06/2020;02/06/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3546970;ZOR;P105;FIRST DI;N30;STOCK ITEM;60,0 KG;46,3 BRL / KG;2.776,42 BRL;48,82 BRL;2.928,95 BRL;67,10 BRL;4.026,05 BRL;42,3835;3,567;45,9505;0;0,24161;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;02/10/2020;02/01/2020;02/11/2020;02/11/2020;02/10/2020;02/10/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3548209;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;40,0 KG;63,5 BRL / KG;2.541,98 BRL;66,21 BRL;2.648,32 BRL;76,32 BRL;3.052,81 BRL;42,3835;3,567;45,9505;0;0,24161;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;02/27/2020;02/01/2020;02/24/2020;02/28/2020;02/21/2020;02/27/2020;CA;Performance Coatings;C5;Paints & Coatings;K5;Protective Ctgs;3907.99.91;BR/RS;Rio Grande do Sul;3514480;ZOR;P105;GOLD;N120;STOCK ITEM;20,0 KG;64,9 BRL / KG;1.297,08 BRL;69,29 BRL;1.385,75 BRL;79,87 BRL;1.597,41 BRL;42,3835;3,567;45,9505;0;0,24161;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;02/27/2020;02/01/2020;03/03/2020;03/03/2020;02/27/2020;02/27/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3543710;ZOR;P105;BRONZE;N30;STOCK ITEM;100,0 KG;82,6 BRL / KG;8.255,33 BRL;85,84 BRL;8.584,25 BRL;98,95 BRL;9.895,39 BRL;42,3835;3,567;45,9505;0;0,24161;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;03/02/2020;03/01/2020;03/03/2020;03/03/2020;03/02/2020;03/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3555837;ZOR;P105;BRONZE;N30;STOCK ITEM;60,0 KG;49,0 BRL / KG;2.942,42 BRL;51,73 BRL;3.104,06 BRL;71,11 BRL;4.266,75 BRL;48,1625;3,6825;51,845;0;0,23125;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;03/03/2020;03/01/2020;02/19/2020;03/04/2020;03/03/2020;03/03/2020;CA;Performance Coatings;C5;Paints & Coatings;K2;Trnsprt Ctgs;3907.99.91;BR/SP;São Paulo;3542872;ZOR;P105;PLATINUM;N30;STOCK ITEM;20,0 KG;103,8 BRL / KG;2.075,60 BRL;107,49 BRL;2.149,71 BRL;147,75 BRL;2.954,93 BRL;48,1625;3,6825;51,845;0;0,23125;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;03/04/2020;03/01/2020;03/05/2020;03/05/2020;03/04/2020;03/04/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3557855;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;66,7 BRL / KG;10.667,64 BRL;70,33 BRL;11.253,15 BRL;96,68 BRL;15.468,26 BRL;48,1625;3,6825;51,845;0;0,23125;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;03/05/2020;03/01/2020;03/06/2020;03/06/2020;03/05/2020;03/05/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3557868;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;40,0 KG;66,8 BRL / KG;2.670,71 BRL;69,56 BRL;2.782,43 BRL;80,19 BRL;3.207,41 BRL;48,1625;3,6825;51,845;0;0,23125;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;03/12/2020;03/01/2020;03/13/2020;03/13/2020;03/12/2020;03/12/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3561090;ZOR;P105;BRONZE;N30;STOCK ITEM;40,0 KG;72,1 BRL / KG;2.884,93 BRL;75,31 BRL;3.012,56 BRL;103,52 BRL;4.140,98 BRL;48,1625;3,6825;51,845;0;0,23125;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;03/16/2020;03/01/2020;03/17/2020;03/17/2020;03/16/2020;03/16/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3562662;ZOR;P105;BRONZE;N30;STOCK ITEM;60,0 KG;51,6 BRL / KG;3.097,80 BRL;54,47 BRL;3.267,98 BRL;74,87 BRL;4.492,07 BRL;48,1625;3,6825;51,845;0;0,23125;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;03/31/2020;03/01/2020;04/01/2020;04/01/2020;03/31/2020;03/31/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3568192;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;76,6 BRL / KG;12.262,67 BRL;80,85 BRL;12.935,73 BRL;111,13 BRL;17.781,07 BRL;48,1625;3,6825;51,845;0;0,23125;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;04/08/2020;04/01/2020;04/13/2020;04/13/2020;04/08/2020;04/08/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3571372;ZOR;P105;BRONZE;N30;STOCK ITEM;100,0 KG;97,2 BRL / KG;9.717,51 BRL;101,05 BRL;10.104,70 BRL;116,48 BRL;11.648,06 BRL;51,5075;3,8825;55,39;0;0,20872;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;04/29/2020;04/01/2020;05/04/2020;05/04/2020;04/29/2020;04/29/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3567171;ZOR;P105;BRONZE;N30;STOCK ITEM;60,0 KG;103,6 BRL / KG;6.217,50 BRL;107,75 BRL;6.465,22 BRL;124,21 BRL;7.452,71 BRL;51,5075;3,8825;55,39;0;0,20872;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;04/30/2020;04/01/2020;05/04/2020;05/04/2020;04/30/2020;04/30/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3578170;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;40,0 KG;80,1 BRL / KG;3.203,87 BRL;83,45 BRL;3.337,88 BRL;96,19 BRL;3.847,71 BRL;51,5075;3,8825;55,39;0;0,20872;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;04/30/2020;04/01/2020;05/04/2020;05/04/2020;04/30/2020;04/30/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3577885;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;80,6 BRL / KG;12.903,79 BRL;85,08 BRL;13.612,03 BRL;116,94 BRL;18.710,70 BRL;51,5075;3,8825;55,39;0;0,20872;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;05/29/2020;05/01/2020;06/01/2020;06/01/2020;05/29/2020;05/29/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3585547;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;79,3 BRL / KG;12.692,92 BRL;83,68 BRL;13.389,59 BRL;115,03 BRL;18.404,94 BRL;62,1775;4,488;66,6655;0;0,18579;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;06/10/2020;06/01/2020;06/12/2020;06/12/2020;06/10/2020;06/10/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3589694;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;40,0 KG;72,4 BRL / KG;2.895,02 BRL;75,40 BRL;3.016,12 BRL;86,92 BRL;3.476,80 BRL;63,16;4,376;67,536;0;0,17999;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;06/10/2020;06/01/2020;06/15/2020;06/15/2020;06/10/2020;06/10/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3589684;ZOR;P105;BRONZE;N45;STOCK ITEM;80,0 KG;91,3 BRL / KG;7.303,77 BRL;94,93 BRL;7.594,79 BRL;109,43 BRL;8.754,79 BRL;63,16;4,376;67,536;0;0,17999;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;06/11/2020;06/01/2020;06/12/2020;06/12/2020;06/10/2020;06/11/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3590052;ZOR;P105;BRONZE;N10;STOCK ITEM;420,0 KG;50,5 BRL / KG;21.213,57 BRL;52,42 BRL;22.014,48 BRL;72,05 BRL;30.260,45 BRL;63,16;4,376;67,536;0;0,17999;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;06/23/2020;06/01/2020;06/24/2020;06/24/2020;06/23/2020;06/23/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3593643;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;77,6 BRL / KG;12.412,52 BRL;81,84 BRL;13.093,81 BRL;112,49 BRL;17.998,35 BRL;63,16;4,376;67,536;0;0,17999;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;06/30/2020;06/01/2020;07/02/2020;07/02/2020;06/30/2020;06/30/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3587138;ZOR;P105;BRONZE;N45;STOCK ITEM;80,0 KG;101,3 BRL / KG;8.101,43 BRL;105,30 BRL;8.424,23 BRL;121,39 BRL;9.710,93 BRL;63,16;4,376;67,536;0;0,17999;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;07/01/2020;07/01/2020;07/02/2020;07/02/2020;07/01/2020;07/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3595974;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;40,0 KG;80,8 BRL / KG;3.231,41 BRL;84,16 BRL;3.366,58 BRL;97,02 BRL;3.880,78 BRL;63,358;4,309;67,667;0;0,18467;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;07/03/2020;07/01/2020;07/03/2020;07/06/2020;07/03/2020;07/03/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3596929;ZOR;P105;BRONZE;CIA;STOCK ITEM;40,0 KG;59,7 BRL / KG;2.387,69 BRL;62,97 BRL;2.518,86 BRL;86,56 BRL;3.462,35 BRL;63,358;4,309;67,667;0;0,18467;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;07/09/2020;07/01/2020;07/15/2020;07/10/2020;07/09/2020;07/09/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3597981;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;79,4 BRL / KG;12.711,25 BRL;83,81 BRL;13.408,93 BRL;115,20 BRL;18.431,52 BRL;63,358;4,309;67,667;0;0,18467;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;07/17/2020;07/01/2020;07/20/2020;07/20/2020;07/17/2020;07/17/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3601958;ZOR;P105;BRONZE;CIA;STOCK ITEM;60,0 KG;58,3 BRL / KG;3.498,45 BRL;61,51 BRL;3.690,65 BRL;84,55 BRL;5.073,06 BRL;63,358;4,309;67,667;0;0,18467;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;07/22/2020;07/01/2020;07/23/2020;07/23/2020;07/22/2020;07/22/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3603418;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;40,0 KG;77,1 BRL / KG;3.085,27 BRL;80,36 BRL;3.214,33 BRL;92,63 BRL;3.705,28 BRL;63,358;4,309;67,667;0;0,18467;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;08/03/2020;08/01/2020;08/05/2020;08/05/2020;08/03/2020;08/03/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3594609;ZOR;P105;BRONZE;N45;STOCK ITEM;100,0 KG;96,8 BRL / KG;9.683,13 BRL;100,69 BRL;10.068,96 BRL;116,07 BRL;11.606,86 BRL;52,466;4,307;56,773;0;0,1914;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;08/06/2020;08/01/2020;08/07/2020;08/07/2020;08/06/2020;08/06/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3609184;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;40,0 KG;77,8 BRL / KG;3.113,43 BRL;81,09 BRL;3.243,67 BRL;93,48 BRL;3.739,10 BRL;52,466;4,307;56,773;0;0,1914;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;08/11/2020;08/01/2020;08/12/2020;08/12/2020;08/11/2020;08/11/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3606795;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;80,1 BRL / KG;12.818,20 BRL;84,51 BRL;13.521,76 BRL;116,17 BRL;18.586,61 BRL;52,466;4,307;56,773;0;0,1914;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;08/18/2020;08/01/2020;08/18/2020;08/19/2020;08/18/2020;08/18/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3612095;ZOR;P105;BRONZE;CIA;STOCK ITEM;60,0 KG;58,6 BRL / KG;3.518,96 BRL;61,87 BRL;3.712,28 BRL;85,05 BRL;5.102,79 BRL;52,466;4,307;56,773;0;0,1914;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;08/18/2020;08/01/2020;08/19/2020;08/19/2020;08/18/2020;08/18/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3612847;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;40,0 KG;80,4 BRL / KG;3.215,91 BRL;83,76 BRL;3.350,43 BRL;96,55 BRL;3.862,17 BRL;52,466;4,307;56,773;0;0,1914;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;08/26/2020;08/01/2020;09/16/2020;08/27/2020;08/26/2020;08/26/2020;CA;Performance Coatings;C5;Paints & Coatings;K2;Trnsprt Ctgs;3907.99.91;BR/SP;São Paulo;3611231;ZOR;P105;PLATINUM;N30;STOCK ITEM;20,0 KG;131,7 BRL / KG;2.634,06 BRL;135,23 BRL;2.704,52 BRL;185,88 BRL;3.717,55 BRL;52,466;4,307;56,773;0;0,1914;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/01/2020;09/01/2020;09/02/2020;09/02/2020;09/01/2020;09/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3617705;ZOR;P105;BRONZE;CIA;STOCK ITEM;80,0 KG;62,2 BRL / KG;4.973,42 BRL;64,35 BRL;5.148,00 BRL;88,45 BRL;7.076,29 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/01/2020;09/01/2020;09/03/2020;09/03/2020;09/01/2020;09/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3606722;ZOR;P105;BRONZE;N45;STOCK ITEM;100,0 KG;101,8 BRL / KG;10.182,20 BRL;105,88 BRL;10.587,90 BRL;122,05 BRL;12.205,07 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/03/2020;09/01/2020;09/03/2020;09/03/2020;09/03/2020;09/03/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3617851;ZOR;P105;FIRST DI;N45;STOCK ITEM;180,0 KG;56,5 BRL / KG;10.173,10 BRL;58,18 BRL;10.472,98 BRL;79,98 BRL;14.395,84 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/03/2020;09/01/2020;09/04/2020;09/04/2020;09/03/2020;09/03/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3618899;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;80,0 KG;79,3 BRL / KG;6.342,59 BRL;82,60 BRL;6.607,91 BRL;95,21 BRL;7.617,19 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/03/2020;09/01/2020;09/04/2020;09/04/2020;09/03/2020;09/03/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3615767;ZOR;P105;BRONZE;N45;STOCK ITEM;20,0 KG;100,0 BRL / KG;2.000,21 BRL;104,00 BRL;2.079,91 BRL;142,95 BRL;2.858,98 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/08/2020;09/01/2020;09/09/2020;09/09/2020;09/08/2020;09/08/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3618885;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;79,5 BRL / KG;12.724,66 BRL;82,81 BRL;13.250,26 BRL;113,83 BRL;18.213,42 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/14/2020;09/01/2020;09/10/2020;09/10/2020;09/10/2020;09/14/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3617855;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;55,6 BRL / KG;10.005,34 BRL;57,22 BRL;10.300,29 BRL;78,66 BRL;14.158,46 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/17/2020;09/01/2020;09/17/2020;09/17/2020;09/17/2020;09/17/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3617857;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;55,2 BRL / KG;9.944,37 BRL;56,88 BRL;10.237,51 BRL;78,18 BRL;14.072,17 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/21/2020;09/01/2020;09/22/2020;09/22/2020;09/21/2020;09/21/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3624507;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;79,6 BRL / KG;12.734,08 BRL;82,88 BRL;13.260,08 BRL;113,92 BRL;18.226,90 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/23/2020;09/01/2020;09/24/2020;09/24/2020;09/23/2020;09/23/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3626213;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0 KG;84,6 BRL / KG;1.691,24 BRL;87,55 BRL;1.750,95 BRL;120,34 BRL;2.406,80 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/24/2020;09/01/2020;09/24/2020;09/24/2020;09/24/2020;09/24/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3617860;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;58,2 BRL / KG;10.470,19 BRL;59,88 BRL;10.778,81 BRL;82,31 BRL;14.816,25 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/25/2020;09/01/2020;09/25/2020;09/28/2020;09/25/2020;09/25/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3626249;ZOR;P105;FIRST DI;CIA;STOCK ITEM;80,0 KG;60,5 BRL / KG;4.838,59 BRL;62,61 BRL;5.008,44 BRL;86,06 BRL;6.884,45 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;09/30/2020;09/01/2020;09/03/2020;10/02/2020;09/30/2020;09/30/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3606722;ZOR;P105;BRONZE;N45;STOCK ITEM;100,0 KG;105,2 BRL / KG;10.520,07 BRL;109,39 BRL;10.939,23 BRL;126,10 BRL;12.610,06 BRL;50,5885;4,7025;55,291;0;0,18565;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;10/02/2020;10/01/2020;10/02/2020;10/05/2020;10/02/2020;10/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3630024;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;80,0 KG;83,3 BRL / KG;6.661,19 BRL;86,75 BRL;6.939,84 BRL;100,00 BRL;7.999,82 BRL;53,419;4,556;57,975;0;0,1815;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;10/06/2020;10/01/2020;10/01/2020;10/01/2020;10/01/2020;10/06/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3626568;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;59,2 BRL / KG;10.657,64 BRL;60,95 BRL;10.971,80 BRL;83,79 BRL;15.081,50 BRL;53,419;4,556;57,975;0;0,1815;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;10/06/2020;10/01/2020;10/08/2020;10/06/2020;10/06/2020;10/06/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3626569;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;59,2 BRL / KG;10.657,64 BRL;60,95 BRL;10.971,80 BRL;83,79 BRL;15.081,50 BRL;53,419;4,556;57,975;0;0,1815;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;10/13/2020;10/01/2020;10/13/2020;10/14/2020;10/13/2020;10/13/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3632435;ZOR;T558;BRONZE;N45;STOCK ITEM;60,0 KG;103,1 BRL / KG;6.185,12 BRL;107,19 BRL;6.431,55 BRL;123,57 BRL;7.413,90 BRL;53,0795;4,556;57,6355;0;0,1815;BRL;1;T163;0;5;14
