Material;Material Group;Billing doc. date;Day;Month;Year;Quarter;Billing doc. Month/Year;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Sales document;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty /KG;Bulk Ex Work Price /KG;Bulk Ex Works Value BRL;Net value Price BRL /KG;Net value BRL;Invoice Price BRL /KG;Mtl. Inv. Value BRL;Material Cost per KG;L&O Cost per kg;Total Cost  per kg;Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;IPI %;II %
800012\SOU55RN;800012;43304;23;7;2018;3;07/01/2018;07/24/2018;07/24/2018;07/23/2018;07/23/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3210308;FIRST DI;N28;NON-STOCK ITEM;7200;2.73;19654.92;3.66;26351.85;5.03;36222.48;3.35395;1.9462;5.30015;0;0.2648;BRL;1;Local;5;14
800012\SOU55RN;800012;43304;23;7;2018;3;07/01/2018;07/26/2018;07/24/2018;07/23/2018;07/23/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3210310;FIRST DI;N28;NON-STOCK ITEM;7200;2.73;19654.92;3.66;26351.85;5.03;36222.48;3.35395;1.9462;5.30015;0;0.2648;BRL;1;Local;5;14
800012\SOU55RN;800012;43305;24;7;2018;3;07/01/2018;07/25/2018;07/25/2018;07/24/2018;07/24/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3226986;FIRST DI;N28;NON-STOCK ITEM;7200;2.73;19654.92;3.66;26351.85;5.03;36222.48;3.35395;1.9462;5.30015;0;0.2648;BRL;1;Local;5;14
800012\SOU55RN;800012;43313;1;8;2018;3;08/01/2018;08/02/2018;08/02/2018;08/01/2018;08/01/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3210312;GOLD;N28;NON-STOCK ITEM;7200;2.77;19944.72;3.71;26739.99;5.11;36756;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43318;6;8;2018;3;08/01/2018;08/07/2018;08/07/2018;08/06/2018;08/06/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3210313;FIRST DI;N28;NON-STOCK ITEM;7200;2.77;19944.72;3.71;26739.99;5.11;36756;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43325;13;8;2018;3;08/01/2018;08/14/2018;08/14/2018;08/13/2018;08/13/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3210315;FIRST DI;N28;NON-STOCK ITEM;7200;2.77;19944.72;3.71;26739.99;5.11;36756;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43332;20;8;2018;3;08/01/2018;08/21/2018;08/21/2018;08/20/2018;08/20/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3210316;GOLD;N28;NON-STOCK ITEM;7200;2.77;19944.72;3.71;26739.99;5.11;36756;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43334;22;8;2018;3;08/01/2018;08/24/2018;08/24/2018;08/22/2018;08/22/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1005;3248141;FIRST DI;N28;NON-STOCK ITEM;12000;2.77;33241.2;3.71;44566.73;4.43;53214;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43339;27;8;2018;3;08/01/2018;08/28/2018;08/28/2018;08/27/2018;08/27/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3210317;GOLD;N28;NON-STOCK ITEM;7200;2.77;19944.72;3.71;26739.99;5.11;36756;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43341;29;8;2018;3;08/01/2018;08/28/2018;08/30/2018;08/29/2018;08/29/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3254884;BRONZE;N30;NON-STOCK ITEM;2000;4.56;9120;5.05;10100.03;6.94;13883.2;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43341;29;8;2018;3;08/01/2018;08/28/2018;08/30/2018;08/29/2018;08/29/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3254895;FIRST DI;CIA;NON-STOCK ITEM;200;5.16;1032.78;5.66;1131.99;7.78;1556;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43343;31;8;2018;3;08/01/2018;08/31/2018;08/31/2018;08/31/2018;08/31/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3258144;BRONZE;N28;NON-STOCK ITEM;600;5.1;3061.17;5.38;3230.1;7.4;4440;3.2826;1.9462;5.2288;0;0.271;BRL;1;Local;5;14
800012\SOU55RN;800012;43348;5;9;2018;3;09/01/2018;09/06/2018;09/06/2018;09/05/2018;09/05/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260634;GOLD;N28;NON-STOCK ITEM;7200;2.84;20470.68;3.81;27445.55;5.24;37725.84;3.49485;1.9462;5.44105;0;0.245;BRL;1;Local;5;14
800012\SOU55RN;800012;43353;10;9;2018;3;09/01/2018;09/11/2018;09/11/2018;09/10/2018;09/10/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260635;GOLD;N28;NON-STOCK ITEM;7200;2.84;20470.68;3.81;27445.55;5.24;37725.84;3.49485;1.9462;5.44105;0;0.245;BRL;1;Local;5;14
800012\SOU55RN;800012;43355;12;9;2018;3;09/01/2018;09/13/2018;09/13/2018;09/12/2018;09/12/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260636;GOLD;N28;NON-STOCK ITEM;7200;2.84;20470.68;3.81;27445.55;5.24;37725.84;3.49485;1.9462;5.44105;0;0.245;BRL;1;Local;5;14
800012\SOU55RN;800012;43360;17;9;2018;3;09/01/2018;09/18/2018;09/18/2018;09/17/2018;09/17/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260637;GOLD;N28;NON-STOCK ITEM;7200;2.84;20470.68;3.81;27445.55;5.24;37725.84;3.49485;1.9462;5.44105;0;0.245;BRL;1;Local;5;14
800012\SOU55RN;800012;43367;24;9;2018;3;09/01/2018;09/25/2018;09/25/2018;09/24/2018;09/24/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260638;GOLD;N28;NON-STOCK ITEM;7200;2.84;20470.68;3.81;27445.55;5.24;37725.84;3.49485;1.9462;5.44105;0;0.245;BRL;1;Local;5;14
800012\SOU55RN;800012;43383;10;10;2018;4;10/01/2018;10/10/2018;10/10/2018;10/10/2018;10/10/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3285884;BRONZE;N28;NON-STOCK ITEM;600;5.37;3219.9;5.65;3391.61;7.77;4662;3.38005;1.9462;5.32625;0;0.2445;BRL;1;Local;5;14
800012\SOU55RN;800012;43404;31;10;2018;4;10/01/2018;11/01/2018;11/01/2018;10/31/2018;10/31/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260644;GOLD;N28;NON-STOCK ITEM;7200;3.3;23772.96;4.28;30804.68;5.88;42343.2;3.38005;1.9462;5.32625;0;0.2445;BRL;1;Local;5;14
800012\SOU55RN;800012;43409;5;11;2018;4;11/01/2018;11/05/2018;11/05/2018;11/05/2018;11/05/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3302923;BRONZE;N28;NON-STOCK ITEM;600;5.09;3052.59;5.37;3221.37;7.38;4428;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43409;5;11;2018;4;11/01/2018;11/06/2018;11/06/2018;11/05/2018;11/05/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260643;GOLD;N28;NON-STOCK ITEM;7200;2.78;20024.28;3.71;26702.8;5.1;36704.88;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43411;7;11;2018;4;11/01/2018;11/08/2018;11/08/2018;11/07/2018;11/07/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260642;GOLD;N28;NON-STOCK ITEM;7200;2.38;17112.24;3.3;23740.19;4.53;32632.56;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43416;12;11;2018;4;11/01/2018;11/13/2018;11/13/2018;11/12/2018;11/12/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260641;GOLD;N28;NON-STOCK ITEM;7200;2.72;19577.52;3.65;26248.14;5.01;36079.92;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43418;14;11;2018;4;11/01/2018;11/14/2018;11/14/2018;11/14/2018;11/14/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3310177;BRONZE;ZPL2;NON-STOCK ITEM;600;4.68;2810.34;4.95;2968.2;6.8;4080;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43423;19;11;2018;4;11/01/2018;11/20/2018;11/20/2018;11/19/2018;11/19/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3260640;GOLD;N28;NON-STOCK ITEM;7200;2.72;19577.88;3.65;26248.66;5.01;36080.64;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43425;21;11;2018;4;11/01/2018;11/22/2018;11/22/2018;11/21/2018;11/21/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3299003;FIRST DI;N28;NON-STOCK ITEM;7200;2.72;19578.24;3.65;26249.2;5.01;36081.36;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43430;26;11;2018;4;11/01/2018;11/27/2018;11/27/2018;11/26/2018;11/26/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3299005;GOLD;N28;NON-STOCK ITEM;7200;2.72;19578.24;3.65;26249.2;5.01;36081.36;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43432;28;11;2018;4;11/01/2018;11/29/2018;11/29/2018;11/28/2018;11/28/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3303163;FIRST DI;N28;NON-STOCK ITEM;7200;2.72;19578.24;3.65;26249.2;5.01;36081.36;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43433;29;11;2018;4;11/01/2018;11/30/2018;11/30/2018;11/29/2018;11/29/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1006;3318223;BRONZE;N30;NON-STOCK ITEM;1000;4.24;4239;4.79;4785.39;5.71;5713.9;2.92685;1.9462;4.87305;0;0.26981;BRL;1;Local;5;14
800012\SOU55RN;800012;43437;3;12;2018;4;12/01/2018;12/04/2018;12/04/2018;12/03/2018;12/03/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3299007;GOLD;N28;NON-STOCK ITEM;5200;2.74;14246.44;3.67;19099.98;5.05;26254.28;2.9454;1.9462;4.8916;0;0.25371;BRL;1;Local;5;14
800012\SOU55RN;800012;43544;20;3;2019;1;03/01/2019;03/20/2019;03/20/2019;03/20/2019;03/20/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3393847;BRONZE;ZPL2;NON-STOCK ITEM;200;4.68;936.78;4.95;989.4;6.8;1360;2.5706;2.6437;5.2143;1;0.26671;BRL;1;Local;5;14
800012\SOU55RN;800012;43602;17;5;2019;2;05/01/2019;05/17/2019;05/17/2019;05/17/2019;05/17/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3436629;FIRST DI;ZPL2;NON-STOCK ITEM;200;4.68;936.78;4.95;989.4;6.8;1360;2.6997;2.6437;5.3434;1;0.2505;BRL;1;Local;5;14
800012\T264;800012;43368;25;9;2018;3;09/01/2018;09/26/2018;09/26/2018;09/25/2018;09/25/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3273416;BRONZE;N30;NON-STOCK ITEM;6000;4.09;24546.56;4.99;29957.86;6.86;41179.2;3.51074;1.87328;5.38402;0;0.245;BRL;1;Local;5;14
800012\T264;800012;43378;5;10;2018;4;10/01/2018;10/08/2018;10/08/2018;10/05/2018;10/05/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3273419;FIRST DI;N30;NON-STOCK ITEM;4000;3.94;15740.73;4.8;19210.95;6.6;26406.8;3.3956;1.87328;5.26888;0;0.2445;BRL;1;Local;5;14
800012\T264;800012;43467;2;1;2019;1;01/01/2019;01/03/2019;01/03/2019;01/02/2019;01/02/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3331904;FIRST DI;N30;NON-STOCK ITEM;5000;3.9;19524.95;4.77;23829.26;6.55;32755;2.74501;2.42293;5.16794;0;0.2603;BRL;1;Local;5;14
800012\T264;800012;43489;24;1;2019;1;01/01/2019;01/25/2019;01/25/2019;01/24/2019;01/24/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3338093;FIRST DI;N30;NON-STOCK ITEM;5000;3.83;19145.14;4.67;23365.84;6.42;32118;2.74501;2.42293;5.16794;0;0.2603;BRL;1;Local;5;14
800012\T264;800012;43503;7;2;2019;1;02/01/2019;02/08/2019;02/08/2019;02/07/2019;02/07/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1006;3364758;BRONZE;N30;NON-STOCK ITEM;1000;3.73;3730.8;4.55;4553.23;5.44;5436.7;2.60351;2.42293;5.02644;0;0.2649;BRL;1;Local;5;14
800012\T264;800012;43503;7;2;2019;1;02/01/2019;02/08/2019;02/08/2019;02/07/2019;02/07/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3355231;FIRST DI;N30;NON-STOCK ITEM;5000;3.73;18653.98;4.55;22766.39;6.26;31294;2.60351;2.42293;5.02644;0;0.2649;BRL;1;Local;5;14
800012\T264;800012;43511;15;2;2019;1;02/01/2019;02/18/2019;02/18/2019;02/15/2019;02/15/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3355233;BRONZE;N30;NON-STOCK ITEM;5000;3.81;19025.15;4.64;23219.26;6.38;31916.5;2.60351;2.42293;5.02644;0;0.2649;BRL;1;Local;5;14
800012\T264;800012;43521;25;2;2019;1;02/01/2019;02/26/2019;02/26/2019;02/25/2019;02/25/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3372653;FIRST DI;N30;NON-STOCK ITEM;5000;3.77;18860.65;4.6;23018.46;6.33;31640.5;2.60351;2.42293;5.02644;0;0.2649;BRL;1;Local;5;14
800012\T264;800012;43531;7;3;2019;1;03/01/2019;03/08/2019;03/08/2019;03/07/2019;03/07/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3372650;FIRST DI;N30;NON-STOCK ITEM;5000;3.86;19300.6;4.71;23555.73;6.48;32379;2.58837;2.42293;5.0113;0;0.2667;BRL;1;Local;5;14
800012\T264;800012;43542;18;3;2019;1;03/01/2019;03/18/2019;03/18/2019;03/18/2019;03/18/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3392029;BRONZE;N28;NON-STOCK ITEM;1000;4.99;4994.7;5.27;5274.37;7.25;7250;2.58837;2.42293;5.0113;0;0.2667;BRL;1;Local;5;14
800012\T264;800012;43543;19;3;2019;1;03/01/2019;03/20/2019;03/20/2019;03/19/2019;03/19/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3372649;FIRST DI;N30;NON-STOCK ITEM;5000;3.84;19204.24;4.69;23437.87;6.44;32217;2.58837;2.42293;5.0113;0;0.2667;BRL;1;Local;5;14
800012\T264;800012;43573;18;4;2019;2;04/01/2019;04/22/2019;04/22/2019;04/18/2019;04/18/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1006;3415256;BRONZE;N30;NON-STOCK ITEM;1000;3.64;3642.43;4.51;4510.77;5.39;5386;2.63577;2.42293;5.0587;0;0.2594;BRL;1;Local;5;14
800012\T264;800012;43607;22;5;2019;2;05/01/2019;05/22/2019;05/22/2019;05/22/2019;05/22/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3437972;FIRST DI;N28;NON-STOCK ITEM;1000;4.99;4994.7;5.27;5274.37;7.25;7250;2.71853;2.42293;5.14146;0;0.2505;BRL;1;Local;5;14
800012\T264;800012;43619;3;6;2019;2;06/01/2019;06/04/2019;06/04/2019;06/03/2019;06/03/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3436918;FIRST DI;N30;NON-STOCK ITEM;5000;3.66;18296.82;4.53;22659.08;6.23;31146.5;2.74966;2.42293;5.17259;0;0.2474;BRL;1;Local;5;14
800012\T264;800012;43622;6;6;2019;2;06/01/2019;06/10/2019;06/10/2019;06/06/2019;06/06/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1006;3447201;FIRST DI;N30;NON-STOCK ITEM;1000;3.59;3585.47;4.44;4440.25;5.3;5301.8;2.74966;2.42293;5.17259;0;0.2474;BRL;1;Local;5;14
800012\T264;800012;43640;24;6;2019;2;06/01/2019;06/24/2019;06/25/2019;06/24/2019;06/24/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3436921;FIRST DI;N30;NON-STOCK ITEM;5000;3.55;17762.05;4.4;21996.69;6.05;30236;2.74966;2.42293;5.17259;0;0.2474;BRL;1;Local;5;14
800012\T264;800012;43689;12;8;2019;3;08/01/2019;08/13/2019;08/13/2019;08/12/2019;08/12/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3481742;FIRST DI;N30;NON-STOCK ITEM;5000;3.66;18275.93;4.53;22632.89;6.22;31110.5;2.73525;2.42293;5.15818;0;0.2646;BRL;1;Local;5;14
800012\T264;800012;43714;6;9;2019;3;09/01/2019;09/05/2019;09/05/2019;09/05/2019;09/06/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3491555;BRONZE;N28;NON-STOCK ITEM;1000;4.99;4994.7;5.27;5274.37;7.25;7250;2.98942;2.42293;5.41235;0;0.2406;BRL;1;Local;5;14
800012\T264;800012;43776;7;11;2019;4;11/01/2019;11/04/2019;11/04/2019;11/04/2019;11/07/2019;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3504944;BRONZE;N30;NON-STOCK ITEM;1000;4.77;4772.85;5.01;5012.47;6.89;6890;2.91176;2.42293;5.33469;0;0.2496;BRL;1;Local;5;14
800012\T264;800012;43847;17;1;2020;1;01/01/2020;01/17/2020;01/17/2020;01/17/2020;01/17/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3540224;BRONZE;N28;NON-STOCK ITEM;1000;4.99;4994.7;5.27;5274.37;7.25;7250;2.95601;2.24703;5.20304;0;0.2457;BRL;1;Local;5;14
800012\T264;800012;43857;27;1;2020;1;01/01/2020;01/20/2020;01/20/2020;01/20/2020;01/27/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3528713;BRONZE;N30;NON-STOCK ITEM;1000;4.77;4772.8;5.01;5012.41;6.89;6889.9;2.95601;2.24703;5.20304;0;0.2457;BRL;1;Local;5;14
800012\T264;800012;43908;18;3;2020;1;03/01/2020;03/09/2020;03/18/2020;03/18/2020;03/18/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3545172;BRONZE;N30;NON-STOCK ITEM;1000;4.77;4772.8;5.01;5012.41;6.89;6889.9;3.17043;2.24703;5.41746;0;0.2279;BRL;1;Local;5;14
800012\T264;800012;43949;28;4;2020;2;04/01/2020;04/28/2020;04/28/2020;04/28/2020;04/28/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3577467;BRONZE;N28;NON-STOCK ITEM;1000;4.99;4994.7;5.27;5274.37;7.25;7250;3.59155;2.24703;5.83858;0;0.1986;BRL;1;Local;5;14
800012\T264;800012;43980;29;5;2020;2;05/01/2020;06/01/2020;06/01/2020;05/29/2020;05/29/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3586236;BRONZE;N30;NON-STOCK ITEM;2000;1.54;3081.6;2;4001.25;2.75;5500;3.95426;2.24703;6.20129;0;0.1788;BRL;1;Local;5;14
800012\T264;800012;44033;21;7;2020;3;07/01/2020;07/06/2020;07/06/2020;07/06/2020;07/21/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3594507;BRONZE;N30;NON-STOCK ITEM;1000;4.33;4333.5;4.57;4568.77;6.28;6280.1;3.95343;2.24703;6.20046;0;0.18705;BRL;1;Local;5;14
800012\T264;800012;44036;24;7;2020;3;07/01/2020;07/23/2020;07/23/2020;07/23/2020;07/24/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3604320;BRONZE;N28;NON-STOCK ITEM;1000;4.67;4672.9;4.95;4947;6.8;6800;3.95343;2.24703;6.20046;0;0.18705;BRL;1;Local;5;14
800012\T264;800012;44047;4;8;2020;3;08/01/2020;08/04/2020;08/05/2020;08/04/2020;08/04/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3607201;BRONZE;N30;NON-STOCK ITEM;2000;1.73;3461.6;2;4001.25;2.75;5500;3.95379;2.24703;6.20082;0;0.1941;BRL;1;Local;5;14
800012\T264;800012;44055;12;8;2020;3;08/01/2020;07/10/2020;08/12/2020;08/12/2020;08/12/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39051200;1000;3598857;BRONZE;CIA;NON-STOCK ITEM;1000;1.05;1047.6;1.05;1047.6;1.44;1440;3.95379;2.24703;6.20082;0;0.1941;BRL;1;Local;5;14
800013\SOU55RN;800013;43116;16;1;2018;1;01/01/2018;01/17/2018;01/17/2018;01/16/2018;01/16/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3091343;FIRST DI;ZPL2;STOCK ITEM;2090;5.43;11343.06;6.03;12604.74;8.29;17326.1;3.74732;1.09416;4.84147;0;0.30221;BRL;1;Local;5;14
800013\SOU55RN;800013;43130;30;1;2018;1;01/01/2018;01/30/2018;01/31/2018;01/30/2018;01/30/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3102101;FIRST DI;ZPL2;STOCK ITEM;2090;5.43;11343.06;6.03;12604.74;8.29;17326.1;3.74732;1.09416;4.84147;0;0.30221;BRL;1;Local;5;14
800013\SOU55RN;800013;43138;7;2;2018;1;02/01/2018;02/08/2018;02/08/2018;02/07/2018;02/07/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1003;3108839;FIRST DI;ZPL2;STOCK ITEM;1140;6.13;6992.08;6.76;7702.78;8.58;9781.31;3.54389;1.09416;4.63805;0;0.3176;BRL;1;Local;5;14
800013\SOU55RN;800013;43151;20;2;2018;1;02/01/2018;02/21/2018;02/21/2018;02/20/2018;02/20/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3118809;FIRST DI;ZPL2;STOCK ITEM;760;5.43;4124.75;6.03;4583.54;8.29;6300.4;3.54389;1.09416;4.63805;0;0.3176;BRL;1;Local;5;14
800013\SOU55RN;800013;43178;19;3;2018;1;03/01/2018;02/21/2018;03/20/2018;03/19/2018;03/19/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3118809;FIRST DI;ZPL2;STOCK ITEM;760;5.43;4124.75;6.03;4583.54;8.29;6300.4;3.79947;1.09416;4.89363;0;0.3077;BRL;1;Local;5;14
800013\SOU55RN;800013;43186;27;3;2018;1;03/01/2018;03/28/2018;03/28/2018;03/27/2018;03/27/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3144735;FIRST DI;ZPL2;STOCK ITEM;2090;5.43;11343.06;6.03;12604.74;8.29;17326.1;3.79947;1.09416;4.89363;0;0.3077;BRL;1;Local;5;14
800013\SOU55RN;800013;43209;19;4;2018;2;04/01/2018;04/18/2018;04/20/2018;04/19/2018;04/19/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3160774;FIRST DI;ZPL2;STOCK ITEM;2090;5.43;11343.06;6.03;12604.74;8.29;17326.1;4.05863;1.09416;5.15279;0;0.302;BRL;1;Local;5;14
800013\SOU55RN;800013;43228;8;5;2018;2;05/01/2018;05/09/2018;05/09/2018;05/08/2018;05/08/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3175049;FIRST DI;ZPL2;STOCK ITEM;2090;5.43;11343.06;6.03;12604.74;8.29;17326.1;4.29568;1.09416;5.38984;0;0.288;BRL;1;Local;5;14
800013\SOU55RN;800013;43244;24;5;2018;2;05/01/2018;05/25/2018;05/25/2018;05/24/2018;05/24/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3188245;FIRST DI;ZPL2;STOCK ITEM;2090;5.43;11343.06;6.03;12604.74;8.29;17326.1;4.29568;1.09416;5.38984;0;0.288;BRL;1;Local;5;14
800013\SOU55RN;800013;43270;19;6;2018;2;06/01/2018;06/20/2018;06/20/2018;06/19/2018;06/19/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3206330;FIRST DI;ZPL2;STOCK ITEM;3040;5.87;17836.9;6.4;19462.08;8.8;26752;4.49632;1.09416;5.59047;0;0.27409;BRL;1;Local;5;14
800013\SOU55RN;800013;43280;29;6;2018;2;06/01/2018;06/29/2018;07/02/2018;06/29/2018;06/29/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3213355;FIRST DI;ZPL2;STOCK ITEM;1900;5.87;11148.06;6.4;12163.8;8.8;16720;4.49632;1.09416;5.59047;0;0.27409;BRL;1;Local;5;14
800013\SOU55RN;800013;43300;19;7;2018;3;07/01/2018;07/20/2018;07/20/2018;07/19/2018;07/19/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3227910;FIRST DI;ZPL2;STOCK ITEM;1900;5.87;11148.06;6.4;12163.8;8.8;16720;4.663;1.09416;5.75716;0;0.2648;BRL;1;Local;5;14
800013\SOU55RN;800013;43327;15;8;2018;3;08/01/2018;08/16/2018;08/16/2018;08/15/2018;08/15/2018;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39069019;1000;3246662;BRONZE;ZPL2;STOCK ITEM;2090;6.05;12652.33;6.59;13775.51;9.06;18935.4;4.64653;1.09416;5.74068;0;0.271;BRL;1;Local;5;14
